,char,tag
3650,"['简', '介', '叶', '迪', '生', '，', '1', '9', '3', '7', '年', '出', '生', '，', '祖', '籍', '广', '东', '梅', '州', '市', '梅', '县', '区', '，', '出', '生', '于', '南', '非', '好', '望', '角']","['O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3651,"['酒', '吧', '街', '三', '里', '屯', '是', '北', '京', '一', '个', '夜', '晚', '最', '热', '闹', '的', '地', '方']","['O', 'O', 'O', 'B_景点', 'M_景点', 'E_景点', 'O', 'B_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3652,"['曾', '在', '《', '十', '六', '岁', '花', '季', '》', '里', '饰', '演', '清', '纯', '可', '人', '的', '白', '雪', '，', '《', '娱', '乐', '星', '天', '地', '》', '、', '《', '家', '庭', '演', '播', '室', '》', '里', '饰', '演', '风', '情', '万', '种', '的', '女', '主', '播', '吉', '雪', '萍']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_电视综艺', 'M_电视综艺', 'M_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物']"
3653,"['《', '综', '艺', '最', '爱', '宪', '》', '前', '身', '为', '《', '综', '艺', '旗', '舰', '》', '，', '由', '吴', '宗', '宪', '和', 'n', 'o', 'n', 'o', '主', '持', '，', '节', '目', '内', '容', '主', '要', '是', '整', '明', '星']","['O', 'B_电视综艺', 'M_电视综艺', 'M_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3654,"['国', '清', '寺', '是', '在', '浙', '江', '省', '台', '州', '市', '天', '台', '县', '一', '坐', '寺', '庙']","['B_景点', 'M_景点', 'E_景点', 'O', 'O', 'B_城市', 'M_城市', 'M_城市', 'M_城市', 'M_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3655,"['太', '平', '山', '山', '顶', '早', '年', '就', '发', '展', '得', '很', '好', '，', '设', '立', '了', '香', '港', '最', '早', '通', '车', '的', '公', '共', '交', '通', '工', '具', '－', '－', '山', '顶', '缆', '车', '，', '沿', '途', '可', '饱', '览', '维', '多', '利', '亚', '港', '美', '景']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_景点', 'M_景点', 'M_景点', 'M_景点', 'E_景点', 'O', 'O']"
3656,"['图', '为', '2', '0', '1', '5', '年', '1', '2', '月', '2', '0', '日', '，', '北', '京', '，', '电', '影', '《', '老', '炮', '儿', '》', '首', '映', '红', '毯', '上', '的', '冯', '小', '刚', '、', '许', '晴', '、', '李', '易', '峰']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O']"
3657,"['在', '《', '动', '漫', '世', '界', '》', '中', '，', '除', '了', '播', '放', '精', '彩', '的', '动', '画', '片', '，', '主', '持', '人', '鞠', '萍', '姐', '姐', '和', '顽', '皮', '还', '会', '在', '每', '期', '节', '目', '中', '给', '观', '众', '们', '介', '绍', '一', '些', '关', '于', '动', '漫', '的', '历', '史', '知', '识', '和', '最', '新', '动', '态', '，', '并', '通', '过', '动', '漫', '问', '答', '的', '形', '式', '与', '观', '众', '们', '进', '行', '互', '动']","['O', 'O', 'B_电视综艺', 'M_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3658,"['净', '月', '潭', '龙', '舟', '赛', '净', '月', '潭', '龙', '舟', '赛', '是', '长', '春', '市', '唯', '一', '一', '个', '水', '上', '龙', '舟', '赛', '项', '目', '，', '自', '2', '0', '1', '1', '年', '开', '始', '至', '今', '为', '止', '已', '经', '成', '功', '举', '办', '了', '五', '届', '，', '成', '为', '了', '长', '春', '市', '文', '化', '旅', '游', '的', '一', '张', '名', '片', '，', '是', '长', '春', '全', '民', '健', '身', '的', '重', '要', '组', '成', '部', '分']","['B_景点', 'M_景点', 'E_景点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_城市', 'M_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3659,"['刘', '悦', '主', '持', '栏', '目', '：', '《', '明', '星', '面', '对', '面', '》']","['B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'B_电视综艺', 'M_电视综艺', 'M_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O']"
3660,"['他', '花', '了', '几', '十', '年', '时', '间', '研', '究', '帕', '特', '农', '神', '庙', '的', '每', '一', '个', '建', '筑', '细', '节', '，', '他', '描', '述', '说', '，', '古', '雅', '典', '人', '从', '1', '1', '英', '里', '外', '的', '采', '石', '场', '发', '掘', '出', '大', '理', '石', '，', '打', '磨', '成', '石', '柱', '，', '然', '后', '用', '大', '型', '马', '车', '将', '总', '共', '重', '达', '1', '0', '万', '吨', '的', '大', '理', '石', '柱', '运', '到', '雅', '典', '卫', '城', '中', '央', '，', '并', '将', '石', '柱', '拉', '上', '卫', '城', '山', '丘', '的', '顶', '峰']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_景点', 'M_景点', 'M_景点', 'M_景点', 'E_景点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3661,"['原', '标', '题', ':', '“', '扮', '日', '本', '兵', '拍', '照', '”', '最', '新', '：', '知', '情', '人', '称', '，', '媚', '日', '青', '年', '曾', '谋', '划', '去', '中', '山', '陵', '、', '总', '统', '府', '拍', '照', '摘', '要', '：', '春', '节', '长', '假', '期', '间', '，', '有', '网', '友', '在', '新', '浪', '微', '博', '上', '曝', '光', '：', '有', '两', '名', '男', '子', '穿', '着', '日', '本', '军', '服', '，', '在', '南', '京', '紫', '金', '山', '抗', '日', '碉', '堡', '前', '摆', '造', '型', '拍', '照']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_城市', 'E_城市', 'B_景点', 'M_景点', 'E_景点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3662,"['吴', '运', '铎', '，', '1', '9', '1', '7', '年', '1', '月', '1', '7', '日', '生', '于', '湖', '北', '省', '武', '汉', '市', '汉', '阳', '镇', '的', '一', '个', '农', '民', '家', '庭']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3663,"['2', '0', '0', '5', '年', '7', '月', '，', '南', '方', '台', '经', '济', '频', '道', '推', '出', '了', '一', '个', '全', '新', '的', '新', '闻', '脱', '口', '秀', '节', '目', '《', '马', '后', '炮', '》', '，', '作', '为', '主', '持', '人', '的', '马', '志', '海', '成', '为', '了', '整', '档', '节', '目', '的', '灵', '魂', '所', '在', '，', '他', '以', '全', '部', '的', '精', '力', '投', '入', '到', '其', '中', '，', '意', '在', '证', '明', '，', '原', '来', '话', '也', '可', '以', '这', '么', '说', '，', '道', '理', '也', '可', '以', '这', '么', '讲']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3664,"['此', '前', '，', '由', '于', '酒', '驾', '成', '员', '卢', '洪', '哲', '和', '吉', '先', '后', '从', '《', '无', '限', '挑', '战', '》', '下', '车', '，', '后', '郑', '亨', '敦', '因', '为', '身', '体', '原', '因', '下', '车', '，', '无', '挑', '节', '目', '组', '也', '因', '此', '产', '生', '节', '目', '危', '机', '，', '但', '随', '后', '引', '入', '光', '熙', '、', '梁', '世', '炯', '、', '曹', '世', '镐', '等', '新', '成', '员']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'B_电视综艺', 'M_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3665,"['《', '大', '牌', '对', '王', '牌', '第', '四', '季', '》', '节', '目', '共', '1', '2', '期', '，', '节', '目', '由', '（', '大', '大', '）', '张', '大', '大', '、', '（', '翔', '宝', '）', '王', '炳', '翔', '、', '（', '皮', '皮', '）', '李', '昂', '迪', '、', '（', '大', 'a', '）', '钟', '骏', '胜', '、', '（', '圣', '池', '）', '黄', '圣', '池', '、', '（', '浩', '浩', '）', '徐', '浩', '、', '（', '亘', '亘', '）', '杨', '亘', '担', '任', '主', '持', '，', '该', '季', '于', '2', '0', '1', '6', '年', '1', '0', '月', '2', '8', '日', '起', '每', '周', '五', '早', '1', '0', '点', '在', '爱', '奇', '艺', '首', '播', '，', '于', '2', '0', '1', '7', '年', '1', '月', '1', '3', '日', '收', '官']","['O', 'B_电视综艺', 'M_电视综艺', 'M_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3666,"['南', '京', '是', '中', '国', '四', '大', '古', '都', '有', '着', '7', '0', '0', '0', '多', '年', '文', '明', '史', '、', '近', '2', '6', '0', '0', '年', '建', '城', '史', '和', '近', '5', '0', '0', '年', '的', '建', '都', '史', '，', '有', '“', '六', '朝', '古', '都', '”', '、', '“', '十', '朝', '都', '会', '有', '“', '天', '下', '文', '枢', '”', '、', '“', '东', '南', '第', '一', '学', '”', '的', '美', '誉', '，', '明', '清', '时', '期', '中', '国', '一', '半', '以', '上', '的', '状', '元', '均', '出', '自', '南', '京', '江', '南', '贡', '院']","['B_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_景点', 'M_景点', 'M_景点', 'E_景点']"
3667,"['黄', '成', '松', '，', '祖', '籍', '湖', '北', '江', '夏', '，', '出', '生', '于', '贵', '州', '水', '城']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3668,"['《', '舞', '动', '好', '声', '音', '》', '利', '用', '《', '中', '国', '好', '声', '音', '》', '高', '收', '视', '的', '精', '彩', '片', '段', '，', '试', '图', '打', '造', '一', '档', '舞', '蹈', '界', '的', '“', '中', '国', '好', '声', '音', '”', '，', '节', '目', '由', '主', '持', '人', '伊', '一', '主', '持']","['O', 'B_电视综艺', 'M_电视综艺', 'M_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O']"
3669,"['徐', '悲', '鸿', ' ', '|', ' ', '换', '鹅', '王', '叔', '晖', '王', '叔', '晖', ' ', '(', ' ', '1', '9', '1', '2', ' ', '-', ' ', '1', '9', '8', '5', ' ', ')', '，', '字', '郁', '芬', '，', '祖', '籍', '浙', '江', '绍', '兴', '，', '生', '于', '天', '津', '，', '是', '现', '代', '著', '名', '工', '笔', '重', '彩', '人', '物', '女', '画', '家']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3670,"['《', '咏', '乐', '汇', '》', '访', '问', '的', '都', '是', '鼎', '鼎', '大', '名', '的', '行', '业', '成', '功', '人', '士', '，', '在', '接', '触', '这', '些', '财', '富', '与', '名', '誉', '尖', '端', '的', '人', '士', '之', '时', '，', '李', '咏', '这', '个', '主', '持', '人', '的', '角', '色', '终', '于', '真', '正', '地', '转', '向', '了', '他', '内', '心', '的', '自', '己']","['O', 'B_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3671,"['随', '后', '，', '心', '中', '怀', '有', '电', '影', '梦', '的', '北', '京', '电', '影', '学', '院', '保', '安', '贾', '贵', '斌', '参', '加', '浙', '江', '卫', '视', '的', '综', '艺', '选', '秀', '节', '目', '《', '我', '看', '你', '有', '戏', '》', '，', '在', '节', '目', '中', '表', '达', '了', '自', '己', '对', '中', '国', '电', '影', '市', '场', '的', '担', '忧', '，', '同', '时', '婉', '拒', '冯', '小', '刚', '、', '成', '龙', '、', '张', '国', '立', '和', '李', '冰', '冰', '4', '位', '导', '师', '给', '自', '己', '投', '票']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_电视综艺', 'M_电视综艺', 'M_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3672,"['中', '华', '民', '族', '园', '坐', '落', '在', '北', '京', '市', '亚', '运', '村', '西', '南', '，', '占', '地', '5', '0', '公', '顷', '，', '由', '雷', '学', '金', '先', '生', '发', '起', '兴', '建', '，', '于', '1', '9', '9', '2', '年', '开', '始', '建', '设', '，', '1', '9', '9', '4', '年', '6', '月', '1', '8', '日', '北', '园', '建', '成', '开', '放', '，', '2', '0', '0', '1', '年', '9', '月', '2', '9', '日', '南', '园', '建', '成', '开', '放']","['B_景点', 'M_景点', 'M_景点', 'M_景点', 'E_景点', 'O', 'O', 'O', 'B_城市', 'M_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3673,"['2', '0', '1', '5', '年', '5', '月', '2', '1', '日', '做', '客', '江', '苏', '卫', '视', '《', '世', '界', '青', '年', '说', '》', '，', '9', '月', '1', '7', '日', '与', '彭', '宇', '、', '沈', '凌', '共', '同', '主', '持']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_电视综艺', 'M_电视综艺', 'M_电视综艺', 'M_电视综艺', 'E_电视综艺', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_人物', 'E_人物', 'O', 'O', 'O', 'O']"
3674,"['顾', '惠', '人', '(', '1', '9', '0', '1', '—', '1', '9', '6', '1', ')', '，', '原', '名', '恩', '宝', '，', '祖', '籍', '上', '虞']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'E_地点']"
3675,"['交', '通', '：', '轨', '交', '2', '号', '线', '世', '纪', '公', '园', '站', '世', '纪', '公', '园', '是', '上', '海', '环', '线', '内', '最', '大', '的', '生', '态', '型', '城', '市', '公', '园', '，', '春', '天', '的', '百', '花', '烂', '漫', '、', '夏', '日', '的', '荷', '风', '送', '爽', '、', '秋', '天', '的', '菊', '花', '傲', '霜', '、', '冬', '日', '的', '梅', '花', '凌', '寒', '都', '会', '吸', '引', '一', '大', '批', '人']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_景点', 'M_景点', 'M_景点', 'E_景点', 'O', 'O', 'O', 'O', 'O', 'O', 'B_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3676,"['吴', '金', '泉', '先', '生', '，', '台', '商', '，', '祖', '籍', '福', '建', '省', '惠', '安', '县', '，', '马', '年', '生', '人', '，', '号', '野', '马', '，', '表', '面', '温', '和', '，', '内', '心', '激', '昂', '，', '有', '着', '和', '马', '一', '样', '的', '激', '情', '和', '闯', '劲', '，', '早', '于', '上', '个', '世', '纪', '七', '十', '年', '代', '，', '吴', '先', '生', '就', '开', '始', '从', '事', '文', '化', '事', '业', '经', '营', '，', '是', '台', '湾', '文', '化', '经', '营', '事', '业', '的', '最', '早', '涉', '足', '者', '之', '一']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'M_地点', 'M_地点', 'E_地点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3677,"['吴', '崇', '魁', '，', '1', '9', '8', '9', '年', '3', '月', '2', '9', ' ', '日', '出', '生', '于', '中', '国', '江', '苏', '，', '祖', '籍', '江', '苏', '宿', '迁']","['B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点']"
3678,"['四', '：', '陈', '道', '明', '陈', '道', '明', '，', '1', '9', '5', '5', '年', '4', '月', '2', '6', '日', '出', '生', '于', '天', '津', '，', '祖', '籍', '浙', '江', '绍', '兴']","['O', 'O', 'B_人物', 'M_人物', 'E_人物', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_地点', 'M_地点', 'M_地点', 'E_地点']"
3679,"['八', '境', '台', '坐', '落', '在', '江', '西', '省', '赣', '州', '市', '北', '八', '境', '公', '园', '内', '，', '章', '江', '和', '贡', '江', '在', '这', '里', '汇', '合', '，', '为', '省', '级', '重', '点', '风', '景', '名', '胜', '区']","['B_景点', 'M_景点', 'E_景点', 'O', 'O', 'O', 'B_城市', 'M_城市', 'M_城市', 'M_城市', 'M_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3680,"['名', '称', '书', '圣', '故', '里', '区', '位', '社', '区', '坐', '落', '在', '浙', '江', '省', '绍', '兴', '市', '越', '城', '区', '王', '家', '山', '，', '占', '地', '4', '5']","['O', 'O', 'B_景点', 'M_景点', 'M_景点', 'E_景点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_城市', 'M_城市', 'M_城市', 'M_城市', 'M_城市', 'E_城市', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
3681,"['澳', '门', '渔', '人', '码', '头', '（', 'm', 'a', 'c', 'a', 'u', ' ', 'f', 'i', 's', 'h', 'e', 'r', 'm', 'a', 'n', ' ', '#', '3', '9']","['B_城市', 'E_城市', 'B_景点', 'M_景点', 'M_景点', 'E_景点', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
